"concert_id","date","venue","city","latitude","longitude","country","tour","song_name"
"5bd39f3c","12-05-1998","Le Zénith","Paris",48.853,2.349,"France","Virtual XI World Tour","1. When Two Worlds Collide<br>2. Murders in the Rue Morgue<br>3. 2 Minutes to Midnight<br>4. The Educated Fool<br>5. Sign of the Cross<br>6. Hallowed Be Thy Name<br>7. Afraid to Shoot Strangers<br>8. The Evil That Men Do<br>9. The Clairvoyant<br>10. Fear of the Dark<br>11. Iron Maiden<br>12. The Number of the Beast<br>13. The Trooper<br>14. Sanctuary<br>15. Futureal<br>16. The Angel and the Gambler<br>17. Man on the Edge<br>18. Lightning Strikes Twice<br>19. Heaven Can Wait<br>20. The Clansman"
"53d39f3d","10-05-1998","Philipshalle","Düsseldorf",51.2217225723832,6.77616119384766,"Germany","Virtual XI World Tour","1. When Two Worlds Collide<br>2. Murders in the Rue Morgue<br>3. 2 Minutes to Midnight<br>4. The Educated Fool<br>5. Sign of the Cross<br>6. Hallowed Be Thy Name<br>7. Afraid to Shoot Strangers<br>8. The Evil That Men Do<br>9. The Clairvoyant<br>10. Fear of the Dark<br>11. Iron Maiden<br>12. The Number of the Beast<br>13. The Trooper<br>14. Sanctuary<br>15. Futureal<br>16. The Angel and the Gambler<br>17. Man on the Edge<br>18. Lightning Strikes Twice<br>19. Heaven Can Wait<br>20. The Clansman"
"bd3a53a","09-05-1998","Music Hall","Hanover",52.3705162650448,9.73322153091431,"Germany","Virtual XI World Tour","1. When Two Worlds Collide (from tape<br>2. Lord of the Flies<br>3. 2 Minutes to Midnight<br>4. The Educated Fool<br>5. Sign of the Cross<br>6. Hallowed Be Thy Name<br>7. Afraid to Shoot Strangers<br>8. The Evil That Men Do<br>9. The Clairvoyant<br>10. Fear of the Dark<br>11. Iron Maiden<br>12. The Number of the Beast<br>13. The Trooper<br>14. Sanctuary<br>15. Futureal<br>16. The Angel and the Gambler<br>17. Man on the Edge<br>18. Lightning Strikes Twice<br>19. Heaven Can Wait<br>20. The Clansman<br>21. When Two Worlds Collide"
"4bd39f3e","08-05-1998","Sporthalle","Böblingen",48.6833333,9.0166667,"Germany","Virtual XI World Tour","1. Lord of the Flies<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Sign of the Cross<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Futureal<br>15. The Angel and the Gambler<br>16. Lightning Strikes Twice<br>17. Man on the Edge<br>18. Heaven Can Wait<br>19. The Clansman<br>20. When Two Worlds Collide"
"1bd39908","06-05-1998","Palasport di Chiarbola","Trieste",45.6486111,13.78,"Italy","Virtual XI World Tour","1. Lord of the Flies<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Sign of the Cross<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Futureal<br>15. The Angel and the Gambler<br>16. Lightning Strikes Twice<br>17. Man on the Edge<br>18. Heaven Can Wait<br>19. The Clansman<br>20. When Two Worlds Collide"
"5bd3af78","05-05-1998","PalaVobis","Milan",45.4642693810258,9.1895055770874,"Italy","Virtual XI World Tour","1. Lord of the Flies<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Sign of the Cross<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Futureal<br>15. The Angel and the Gambler<br>16. Lightning Strikes Twice<br>17. Man on the Edge<br>18. Heaven Can Wait<br>19. The Clansman<br>20. When Two Worlds Collide"
"23d71c27","03-05-1998","Palazzo dello Sport","Rome",41.9,12.483,"Italy","Virtual XI World Tour","1. Lord of the Flies<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Sign of the Cross<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Futureal<br>15. The Angel and the Gambler<br>16. Man on the Edge<br>17. Lightning Strikes Twice<br>18. Heaven Can Wait<br>19. The Clansman<br>20. When Two Worlds Collide"
"13d3adc5","02-05-1998","BPA Palas","Pesaro",43.903566,12.890256,"Italy","Virtual XI World Tour","1. Murders in the Rue Morgue<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Sign of the Cross<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Futureal<br>15. The Angel and the Gambler<br>16. Man on the Edge<br>17. Lightning Strikes Twice<br>18. Heaven Can Wait<br>19. The Clansman<br>20. When Two Worlds Collide"
"3d4d5bb","30-04-1998","Palasport","Florence",43.7666667,11.25,"Italy","Virtual XI World Tour","1. Murders in the Rue Morgue<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Sign of the Cross<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Futureal<br>15. The Angel and the Gambler<br>16. Lightning Strikes Twice<br>17. Man on the Edge<br>18. Heaven Can Wait<br>19. The Clansman<br>20. When Two Worlds Collide"
"3d3adbb","29-04-1998","Palazzo dello Sport","Genoa",44.4063162526614,8.93385887145996,"Italy","Virtual XI World Tour","1. Lord of the Flies<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Don't Look to the Eyes of a Stranger<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Dance of the Knights<br>15. Futureal<br>16. The Angel and the Gambler<br>17. Lightning Strikes Twice<br>18. Man on the Edge<br>19. Heaven Can Wait<br>20. The Clansman"
"bd3adc2","27-04-1998","Zénith de Nancy","Maxéville",48.717,6.167,"France","Virtual XI World Tour","1. When Two Worlds Collide (from tape, oringinally by Sergei Prokofiev)<br>2. Murders in the Rue Morgue<br>3. 2 Minutes to Midnight<br>4. The Educated Fool<br>5. Don't Look to the Eyes of a Stranger<br>6. Hallowed Be Thy Name<br>7. Afraid to Shoot Strangers<br>8. The Evil That Men Do<br>9. The Clairvoyant<br>10. Fear of the Dark<br>11. Iron Maiden<br>12. The Number of the Beast<br>13. The Trooper<br>14. Sanctuary<br>15. Dance of the Knights<br>16. Futureal<br>17. The Angel and the Gambler<br>18. Lightning Strikes Twice<br>19. Man on the Edge<br>20. Heaven Can Wait<br>21. Fortunes of War"
"73d58e65","26-04-1998","Zénith Aréna","Lille",50.633,3.067,"France","Virtual XI World Tour","1. The Clansman (from tape, oringinally by Sergei Prokofiev)<br>2. When Two Worlds Collide<br>3. 2 Minutes to Midnight<br>4. The Educated Fool<br>5. Don't Look to the Eyes of a Stranger<br>6. Hallowed Be Thy Name<br>7. Afraid to Shoot Strangers<br>8. The Evil That Men Do<br>9. The Clairvoyant<br>10. Fear of the Dark<br>11. Iron Maiden<br>12. The Number of the Beast<br>13. The Trooper<br>14. Sanctuary<br>15. Futureal<br>16. The Angel and the Gambler<br>17. Lightning Strikes Twice<br>18. Man on the Edge<br>19. Heaven Can Wait<br>20. Fortunes of War<br>21. The Clansman"
"5bd39fdc","22-04-1998","The Oval Rock House","Norwich",52.6278273182018,1.29833936691284,"United Kingdom","Virtual XI World Tour","1. When Two Worlds Collide<br>2. 2 Minutes to Midnight<br>3. The Educated Fool<br>4. Don't Look to the Eyes of a Stranger<br>5. Hallowed Be Thy Name<br>6. Afraid to Shoot Strangers<br>7. The Evil That Men Do<br>8. The Clairvoyant<br>9. Fear of the Dark<br>10. Iron Maiden<br>11. The Number of the Beast<br>12. The Trooper<br>13. Sanctuary<br>14. Lord of the Flies<br>15. Blood on the World's Hands<br>16. The Aftermath<br>17. Sign of the Cross<br>18. Murders in the Rue Morgue<br>19. Wrathchild<br>20. The Angel and the Gambler<br>21. Man on the Edge<br>22. Wrathchild<br>23. Heaven Can Wait<br>24. Lord of the Flies<br>25. Fortunes of War<br>26. Blood on the World's Hands"
"7399ce4d","29-03-1998","SVT Studios","Stockholm",59.3325765361753,18.0649030208588,"Sweden","TV Appearance","1. Afraid to Shoot Strangers"
"3d3adc3","07-09-1996","Auditorio Coca-Cola","Monterrey",25.671,-100.308,"Mexico","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers<br>19. The Evil That Men Do"
"1bd39920","04-09-1996","Palacio de los Deportes","Mexico City",19.434,-99.139,"Mexico","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
"5bd5cb48","01-09-1996","Estadio Obras Sanitarias","Buenos Aires",-34.576,-58.409,"Argentina","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Lord of the Flies<br>17. Fortunes of War<br>18. Blood on the World's Hands<br>19. Afraid to Shoot Strangers"
"3bd64c94","31-08-1996","Estadio Obras Sanitarias","Buenos Aires",-34.576,-58.409,"Argentina","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Lord of the Flies<br>17. Fortunes of War<br>18. Blood on the World's Hands<br>19. Afraid to Shoot Strangers"
"23d4d02b","29-08-1996","Teatro Monumental","Santiago",-33.426,-70.567,"Chile","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Lord of the Flies<br>17. Fortunes of War<br>18. Blood on the World's Hands<br>19. Afraid to Shoot Strangers"
"3bd25058","26-08-1996","Metropolitan","Rio de Janeiro",-22.903,-43.208,"Brazil","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers<br>19. The Evil That Men Do"
"13d39921","25-08-1996","Estádio Couto Pereira","Curitiba",-25.42777778,-49.27305556,"Brazil","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
"33d64c95","24-08-1996","Estádio do Pacaembu","São Paulo",-23.5475,-46.63611111,"Brazil","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers<br>19. The Evil That Men Do"
"3d3992f","17-08-1996","Free Wheels Grounds","Cunlhat",45.633,3.583,"France","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Fortunes of War<br>16. Blood on the World's Hands<br>17. Afraid to Shoot Strangers<br>18. The Evil That Men Do"
"13d39935","16-08-1996","Théâtre de Plein Air","Colmar",48.083,7.367,"France","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Fortunes of War<br>16. Blood on the World's Hands<br>17. Afraid to Shoot Strangers<br>18. The Evil That Men Do"
"1bd39930","14-08-1996","Pabellón Sotet","Fraga",41.5229411371777,0.348944664001465,"Spain","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Fortunes of War<br>16. Blood on the World's Hands<br>17. Afraid to Shoot Strangers<br>18. The Evil That Men Do"
"3d39933","13-08-1996","Estadio de Fútbol Nuestra Señora de la Caridad","Villarrobledo",39.2666667,-2.6,"Spain","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
"1bd3993c","11-08-1996","Estadio Príncipe Felipe","Cáceres",39.4764855541974,-6.37224197387695,"Spain","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers<br>19. The Evil That Men Do"
"13d3993d","10-08-1996","IFECA Jerez","Jerez de la Frontera",36.6833333,-6.1333333,"Spain","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Fortunes of War<br>16. Blood on the World's Hands<br>17. Afraid to Shoot Strangers<br>18. The Evil That Men Do"
"bd3993e","09-08-1996","Polideportivo Municipal","Los Alcázares",37.7442498975976,-0.850410461425781,"Spain","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
"3d3993f","13-07-1996","Sportpark Boshoven","Weert",50.8825,5.730556,"Netherlands","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. Sanctuary<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Running Free<br>13. Man on the Edge<br>14. Wrathchild<br>15. Heaven Can Wait<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers<br>19. The Evil That Men Do"
"1bd39938","06-07-1996","Dyrskuepladsen","Ringe",55.2333333,10.4833333,"Denmark","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Fortunes of War<br>16. Blood on the World's Hands<br>17. Afraid to Shoot Strangers<br>18. The Evil That Men Do"
"bd3993a","30-06-1996","Crossterrein Witte Berg","Dessel",51.233,5.117,"Belgium","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Fortunes of War<br>16. Blood on the World's Hands<br>17. Afraid to Shoot Strangers<br>18. The Evil That Men Do"
"53d45f6d","22-06-1996","Nummijärvi","Kauhajoki",62.433,22.183,"Finland","The X Factour","1. The Aftermath<br>2. Sign of the Cross<br>3. 2 Minutes to Midnight<br>4. Sanctuary<br>5. Fear of the Dark<br>6. The Clairvoyant<br>7. Iron Maiden<br>8. The Number of the Beast<br>9. Hallowed Be Thy Name<br>10. The Trooper<br>11. Running Free<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
"3d3993b","18-04-1996","Nakano Sunplaza","Tokyo",35.69,139.692,"Japan","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. The Edge of Darkness<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
"1bd39944","17-04-1996","Kan-i Hoken Hall","Tokyo",35.69,139.692,"Japan","The X Factour","1. The Evil That Men Do<br>2. The Aftermath<br>3. Sign of the Cross<br>4. 2 Minutes to Midnight<br>5. The Edge of Darkness<br>6. Fear of the Dark<br>7. The Clairvoyant<br>8. Iron Maiden<br>9. The Number of the Beast<br>10. Hallowed Be Thy Name<br>11. The Trooper<br>12. Man on the Edge<br>13. Wrathchild<br>14. Heaven Can Wait<br>15. Lord of the Flies<br>16. Fortunes of War<br>17. Blood on the World's Hands<br>18. Afraid to Shoot Strangers"
